"","id_student","dataplus","dualpane","forumng","glossary","homepage","htmlactivity","oucollaborate","oucontent","ouwiki","page","questionnaire","quiz","repeatactivity","resource","subpage","url","CMA","TMA","num_of_prev_attempts","studied_credits","df1.final_result","df1.disability","df1.age_band","df1.imd_band","df1.highest_education","df1.region","df1.gender"
"115",-0.906238675237811,-0.162888722499712,-0.512243837198409,1.95877105067841,-0.215841620880777,-0.662857758977316,-0.108297875980841,-0.989790371238718,0.643553202405311,0.51560931990674,1.03583807401915,1.05853328445861,1.23023425449781,-0.0233316483306879,-0.307922167171925,0.19058266834087,0.650859097609283,0.539782674639084,-0.41883540611719,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","60-70%","Lower Than A Level","North Region","M"
"116",-0.904111103798964,1.57356629776118,1.70436324842263,0.263439769421463,0.348396238493024,-0.0512234541174836,3.23229180149331,0.205838090501422,-0.435261282772678,0.298137131338857,0.116362865191082,0.542344299157104,-0.371280432941942,-0.0233316483306879,-0.456719726902467,-0.125329464983323,-0.194111720515239,0.819069693639183,1.02602518157883,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","0-10%","HE Qualification","Scotland","F"
"117",-0.903683582368328,0.581306286183529,1.70436324842263,-0.0294607150977572,-0.215841620880777,0.293609660205345,0.634055385680082,-0.989790371238718,0.0933994742144639,0.527691108160511,0.116362865191082,0.557986389620786,-0.533102894495436,-0.0233316483306879,-0.481917174628673,0.393216450818025,0.150376382258605,0.848691044139193,0.823474631901819,-0.355337182077513,0.814676577286198,"Distinction","N","35-55","90-100%","HE Qualification","South Region","F"
"118",-0.903221939508955,-0.659018728288539,-0.512243837198409,-1.05105622401689,-0.215841620880777,-0.308193007008891,-0.479474506811303,-0.989790371238718,-0.640910330320003,-0.680487717216613,0.116362865191082,-1.19392774231158,-0.846897754725256,-0.0233316483306879,-0.885076338247964,-0.767464148287874,-0.532100047765048,-1.89339968786177,-1.24254097480371,-0.355337182077513,2.40507070318922,"Withdrawn","N","0-35","0-10%","A Level or Equivalent","East Midlands Region","M"
"119",-0.900711003782542,0.746682954779805,1.70436324842263,-0.355636948449538,-0.215841620880777,0.191715405289459,0.757780929290236,0.504745205936457,-0.106146001588125,0.135032989912945,0.729346337743128,0.423223764087527,-0.549038588405386,-0.0233316483306879,-0.085477330403035,-0.873864016863664,0.290828053364921,0.713279156139146,0.580413972289405,-0.355337182077513,0.0194795143346859,"Pass","N","0-35","20-30%","A Level or Equivalent","Scotland","F"
"120",-0.897268753765917,-0.659018728288539,-0.512243837198409,-0.575012114243656,-0.215841620880777,0.365107061807356,0.448467070264851,-0.989790371238718,1.34796488806798,-0.438851952141188,0.116362865191082,1.05853328445861,-0.292654010564538,-0.0233316483306879,-0.656619478863699,-0.19202759670478,0.414267268534417,0.404370786639037,0.431876902526262,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","0-10%","A Level or Equivalent","North Western Region","M"
"121",-0.896158803760556,-0.162888722499712,-0.512243837198409,0.267478676583481,-0.215841620880777,0.512209369510569,-0.0155037182732257,1.7003736676766,0.456302637658094,1.05928979132644,1.49557567843319,0.85376410020677,1.66013513185608,-0.0233316483306879,0.836319532461385,2.45472635645042,0.429054257851596,0.332433221139012,1.10704540144964,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","30-40%","HE Qualification","London Region","M"
"122",-0.889382689442115,-0.659018728288539,0.596059705612112,0.325071286588093,-0.215841620880777,-0.386804507808229,0.912437858802928,-0.0930690249336129,0.138646780156517,1.22239393275236,3.79426370050336,-1.19392774231158,0.145847868109443,-0.0233316483306879,1.96606526686767,-0.203002076275842,0.0593795249221175,0.61172024013911,0.863984741837223,-0.355337182077513,-0.775717548616826,"Distinction","N","0-35","40-50%","A Level or Equivalent","Wales","F"
"123",-0.888778539439197,-0.659018728288539,-0.512243837198409,0.676315689563063,-0.215841620880777,-0.378262030442653,-0.0155037182732257,0.205838090501422,0.46267077291698,1.22239393275236,-1.72258755246506,1.05853328445861,0.247496073364442,-0.0233316483306879,0.272438415965647,0.204350035950919,0.559862240272796,-0.120350279361147,-1.60713196422233,3.25104073768155,-0.775717548616826,"Fail","N","35-55","40-50%","HE Qualification","London Region","M"
"124",-0.888419260866033,0.884496845276701,1.70436324842263,-0.173802744125822,-0.215841620880777,-0.111472291250405,-0.214348341932402,0.467381816507078,0.466238778409741,0.0444195780096612,0.116362865191082,0.530178228796463,-0.134140745875666,-0.0233316483306879,-0.493436007874938,-0.409360744460298,0.307419345726412,0.323969978139009,0.593917342267872,-0.355337182077513,-0.775717548616826,"Pass","N","35-55","60-70%","A Level or Equivalent","Scotland","M"
"125",-0.884427053703894,-0.659018728288539,-0.512243837198409,-1.21997510167836,-0.215841620880777,0.331594388698855,0.139153211239466,-0.989790371238718,0.606309026202697,-0.544567599361687,0.116362865191082,0.641410872093756,0.26485839869411,-0.0233316483306879,-0.885076338247964,-0.347261474285251,0.713120105260564,0.649804833639123,0.836978001880287,-0.355337182077513,0.0194795143346859,"Distinction","N","0-35","80-90%","HE Qualification","South Region","M"
"126",-0.874662303656733,-0.659018728288539,-0.512243837198409,0.258868603176078,-0.215841620880777,0.468691687779086,0.448467070264851,0.691562153083354,-0.432882313503574,-0.0113425216231291,1.03583807401915,1.05853328445861,-0.927105409582206,-0.0233316483306879,0.0287510992890973,0.822997592496125,-0.317016566787897,-1.89339968786177,0.44538027250473,-0.355337182077513,1.60987364023771,"Fail","N","0-35","40-50%","A Level or Equivalent","Scotland","M"
"127",-0.874447539369981,3.18598881657487,0.596059705612112,0.251090440716655,-0.215841620880777,1.28912729100481,-0.0155037182732257,0.205838090501422,0.71591822294281,2.26178306929003,0.805969271812134,0.73675313777715,-0.158122987610607,-0.0233316483306879,-0.635850673465129,0.386734619167979,-0.00634042759867844,0.81060645063918,1.25558247121278,-0.355337182077513,-0.775717548616826,"Distinction","N","35-55","30-40%","A Level or Equivalent","North Western Region","F"
"128",-0.873040532220328,-0.659018728288539,-0.512243837198409,0.77414515539017,-0.215841620880777,3.64809230119888,-0.214348341932402,0.803652321371492,0.275840095125968,0.484541864397042,0.576100469605117,-1.19392774231158,-0.734692690646198,-0.0233316483306879,0.942578536826159,1.91580526463336,0.228373688547022,-1.89339968786177,0.580413972289405,-0.355337182077513,-0.775717548616826,"Withdrawn","N","35-55","20-30%","Post Graduate Qualification","Scotland","M"
"129",-0.873022467934527,-0.162888722499712,-0.512243837198409,1.98849284733438,-0.215841620880777,0.212708180846447,1.376408647341,-0.0930690249336129,1.33717425615649,5.68834066227137,-1.72258755246506,1.80935362671534,-0.716477934857927,-0.0233316483306879,4.80877154179065,1.92646977115149,-0.532100047765048,-0.386942433861241,-0.280425863837899,-0.355337182077513,0.0194795143346859,"Pass","N","35-55","50-60%","A Level or Equivalent","North Western Region","M"
"130",-0.871087582210896,-0.659018728288539,-0.512243837198409,-1.08176874722807,-0.215841620880777,-0.0906652924682577,-2.33535766096361,-0.989790371238718,-0.902931632835155,-1.22416818863632,-1.72258755246506,-1.19392774231158,-1.52983544754232,-0.0233316483306879,-0.885076338247964,-0.521618298108417,-0.532100047765048,-1.89339968786177,-3.47059702125085,-0.355337182077513,-0.775717548616826,"Fail","Y","0-35","10-20","A Level or Equivalent","East Midlands Region","M"
"131",-0.868428117912337,-0.659018728288539,-0.512243837198409,-1.01219548036193,-0.215841620880777,-0.884197516430263,-0.479474506811303,0.803652321371492,-1.42799403479546,0.588100049429367,0.116362865191082,0.307712942201876,-0.493717149706755,-0.0233316483306879,0.387754735464371,-0.962138464040837,0.299168540876374,0.72597402063915,0.256333092806185,-0.355337182077513,3.20026776614073,"Pass","N","0-35","60-70%","A Level or Equivalent","Yorkshire Region","M"
"132",-0.868181239339716,0.581306286183529,-0.512243837198409,-0.514395292116334,-0.215841620880777,-0.337423293650289,0.139153211239466,0.675549271899335,-1.02175541338349,-0.0824391986549368,0.422854601467105,1.05853328445861,0.620264136049871,-0.0233316483306879,-0.252426573799229,-0.623477704065123,0.195874810926848,0.785216721639171,1.08679034648194,-0.355337182077513,0.814676577286198,"Pass","Y","0-35","10-20","A Level or Equivalent","East Midlands Region","F"
"133",-0.860688575017814,-0.162888722499712,-0.512243837198409,-0.413771367384979,-0.215841620880777,0.173405514147512,-0.479474506811303,-0.989790371238718,-0.0804577452579743,0.85994028513922,-1.72258755246506,0.683123113330241,0.316768294143082,-0.0233316483306879,-0.199705760095168,-0.201892940522091,-0.306774496265175,0.679426184139134,0.87748811181569,1.44785177780202,0.814676577286198,"Pass","N","0-35","20-30%","Lower Than A Level","South Region","M"
"134",-0.859711096441664,-0.659018728288539,-0.512243837198409,1.12953292397664,-0.215841620880777,0.507535922518485,0.448467070264851,-0.989790371238718,-1.74069481083203,-1.22416818863632,0.116362865191082,-1.19392774231158,-0.249327273510322,-0.0233316483306879,-0.428162619479433,0.744014090847892,-0.532100047765048,-1.89339968786177,-0.432338776095658,1.44785177780202,-0.775717548616826,"Withdrawn","N","0-35","30-40%","Lower Than A Level","South West Region","M"
"135",-0.852680074979135,-0.659018728288539,-0.512243837198409,-0.14970624814531,-0.215841620880777,1.09835193732021,1.00523201651054,0.0862752443274081,0.319109872460289,-0.0949856710723146,0.116362865191082,0.808259837039696,0.170942075915565,-0.0233316483306879,-0.348699364041428,-0.269267921196753,0.108669489312714,0.531319431639082,1.16105888136351,-0.355337182077513,2.40507070318922,"Pass","N","0-35","20-30%","Lower Than A Level","South Region","M"
"136",-0.851485824973367,3.1446446494258,3.92097033404367,-0.39995073193995,-0.215841620880777,-0.0463540913581284,-0.479474506811303,-0.0930690249336129,0.237648670296186,0.270953107767872,0.116362865191082,-1.19392774231158,0.242375052228045,-0.0233316483306879,-0.723812672800247,-0.48217778738444,0.00560865467782977,0.806374829139178,0.904494851772625,-0.355337182077513,0.0194795143346859,"Distinction","N","0-35","80-90%","A Level or Equivalent","South East Region","M"
"137",-0.842361353500726,0.0851762803947017,-0.512243837198409,-0.0524038563760552,-0.215841620880777,-0.405104392653597,-0.0155037182732257,-0.989790371238718,1.36348082937862,-0.0461938338936232,-1.72258755246506,0.708150458072132,1.29056588962047,-0.0233316483306879,-0.408296805619932,-0.385548536110697,-0.137780332640271,0.023524851638903,-0.459345516052593,1.44785177780202,-0.775717548616826,"Fail","N","0-35","40-50%","Lower Than A Level","South West Region","M"
"138",-0.838505632053532,-0.659018728288539,-0.512243837198409,0.381264176649795,-0.215841620880777,0.65708622626517,0.757780929290236,-0.0930690249336129,-0.967281558101581,-0.40864748150676,0.116362865191082,-1.19392774231158,0.525544339493658,-0.0233316483306879,-0.27585804655659,-0.0555841342957474,1.83381824298361,0.491119027389067,0.17531287293538,-0.355337182077513,-0.775717548616826,"Withdrawn","N","0-35","60-70%","Lower Than A Level","East Anglian Region","M"
"139",-0.838294882052514,-0.659018728288539,-0.512243837198409,-0.293480651474538,-0.215841620880777,-0.0906652924682577,-2.33535766096361,-0.989790371238718,0.162484582660873,-0.680487717216613,0.116362865191082,-1.19392774231158,0.477701176947407,-0.0233316483306879,-0.702310850740552,0.977752157574292,0.414267268534417,0.560940782139092,0.98551507164343,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","30-40%","HE Qualification","East Midlands Region","M"
"140",-0.83683167490259,-0.659018728288539,-0.512243837198409,-1.26604388649513,-0.215841620880777,-1.03781721619727,-2.33535766096361,-0.989790371238718,-0.42941331483692,-1.22416818863632,-1.72258755246506,-1.19392774231158,0.721607495810646,-0.0233316483306879,-0.885076338247964,0.996841364764696,1.83381824298361,0.620183483139113,-2.05274317351176,-0.355337182077513,0.814676577286198,"Pass","N","0-35","80-90%","HE Qualification","East Anglian Region","M"
"141",-0.831141424875108,-0.659018728288539,-0.512243837198409,0.130416153263055,-0.215841620880777,-0.208169102554939,0.448467070264851,-0.0930690249336129,-1.1562622922216,-0.680487717216613,0.116362865191082,-1.19392774231158,-0.597867959933234,-0.0233316483306879,-0.408296805619932,0.167430624539886,0.650859097609283,-0.539280807861295,-1.74216566400701,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","70-80%","Lower Than A Level","South Region","M"
"142",-0.830565374872325,-0.659018728288539,-0.512243837198409,-0.072695846060859,-0.215841620880777,-0.605396570480106,1.376408647341,-0.989790371238718,-0.320139856837327,-0.680487717216613,0.116362865191082,-1.19392774231158,1.51658489996416,-0.0233316483306879,0.444127207260489,-0.0747050410493769,0.887450926684149,0.256264034138985,0.76946115198795,-0.355337182077513,-0.775717548616826,"Distinction","N","0-35","20-30%","A Level or Equivalent","East Anglian Region","M"
"143",-0.826436681995242,-0.659018728288539,-0.512243837198409,1.26773927842694,-0.215841620880777,-0.20144329524358,0.912437858802928,-0.989790371238718,-1.65050084549903,-0.40864748150676,0.116362865191082,-1.19392774231158,-0.731727788776816,-0.0233316483306879,-0.336779875725727,0.218202650419235,-0.532100047765048,0.209716197638969,-0.499855625987996,-0.355337182077513,0.814676577286198,"Withdrawn","N","0-35","50-60%","A Level or Equivalent","Yorkshire Region","M"
"144",-0.826420624852307,0.953403790525149,2.81266679123315,0.0768121815680161,-0.215841620880777,0.208435315025114,0.757780929290236,-0.989790371238718,1.31257590197477,0.0608947438102584,0.116362865191082,0.557986389620786,-0.510588465061907,-0.0233316483306879,0.198765506272737,0.716428953153982,1.09956773895817,0.544014296139086,-0.405332036138723,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","50-60%","Lower Than A Level","East Anglian Region","M"
"145",-0.824562010557616,-0.659018728288539,0.596059705612112,0.469881338484415,-0.215841620880777,-0.0591810179952714,0.139153211239466,3.04545568713426,0.385255988015713,0.733081508474622,0.116362865191082,1.05853328445861,0.479922995641505,-0.0233316483306879,-0.262012176290877,1.16224500661337,-0.236360261421465,0.518624567139077,0.12129939302151,-0.355337182077513,0.814676577286198,"Pass","N","0-35","50-60%","A Level or Equivalent","Ireland","F"
"146",-0.822434439118769,1.63081206765989,2.81266679123315,-0.344668190159832,-0.215841620880777,1.03927033584003,0.757780929290236,-0.0930690249336129,1.2311473284308,-0.0949856710723146,0.729346337743128,0.48647969035824,-0.806250659814406,-0.0233316483306879,-0.054324122305181,-0.203333376565923,0.037472874081852,0.92486023113922,0.972011701664962,-0.355337182077513,0.0194795143346859,"Distinction","N","0-35","10-20","A Level or Equivalent","South Region","F"
"147",-0.821473017685554,0.91205962337608,1.70436324842263,-0.34965758923746,-0.215841620880777,-0.127591293393365,-0.170160647785918,0.316860733377292,0.437761588924215,0.432762771880879,0.25782058962617,0.58927057054815,-0.876772670704363,-0.0233316483306879,-0.412406974004657,0.397622121946134,0.0199475534096399,0.620183483139113,0.701944302095612,-0.355337182077513,-0.775717548616826,"Distinction","N","35-55","80-90%","HE Qualification","East Midlands Region","M"
"148",-0.817685539095833,-0.659018728288539,-0.512243837198409,-0.370993210055126,-0.215841620880777,-0.924998566002398,0.139153211239466,-0.989790371238718,-0.192654155837803,0.841817602758563,0.116362865191082,1.05853328445861,-0.760839310640515,-0.0233316483306879,-0.493436007874938,-0.0956607822894659,0.650859097609283,0.802143207639177,0.71544767207408,-0.355337182077513,0.814676577286198,"Withdrawn","N","0-35","90-100%","A Level or Equivalent","Scotland","M"
"149",-0.814008453363788,-0.659018728288539,-0.512243837198409,3.39202213386664,-0.215841620880777,0.507535922518485,-2.33535766096361,-0.0930690249336129,-1.83539847443168,-1.22416818863632,-1.72258755246506,-1.19392774231158,-1.39850127584673,-0.0233316483306879,-3.62655865085915,-0.131157241941045,-2.89801833851371,0.594793754139104,-2.09775440677332,1.44785177780202,-0.775717548616826,"Fail","N","35-55","70-80%","Lower Than A Level","North Western Region","M"
"150",-0.811160317635746,-0.162888722499712,1.70436324842263,3.64795982729311,-0.215841620880777,4.33602369843364,-0.479474506811303,-0.989790371238718,1.287330222683,-0.136807245796907,-1.72258755246506,-1.19392774231158,1.60436074985029,-0.0233316483306879,-0.885076338247964,2.6637218969412,-0.532100047765048,0.205484576138967,-0.918460095320488,3.25104073768155,0.814676577286198,"Pass","N","35-55","10-20","HE Qualification","Scotland","M"
"151",-0.805044553320494,-0.659018728288539,-0.512243837198409,0.576707506175463,-0.215841620880777,1.12190473791027,0.448467070264851,-0.0930690249336129,-0.698954511235915,0.22564640181623,0.116362865191082,1.05853328445861,-1.30000064707504,-0.0233316483306879,2.48905573881196,3.11954865940419,1.157841588484,-1.89339968786177,-0.584251688353418,1.44785177780202,-0.775717548616826,"Fail","N","35-55","70-80%","HE Qualification","Scotland","M"
"152",-0.802840710452707,-0.659018728288539,-0.512243837198409,0.116019658007816,-0.215841620880777,-1.09409958857505,-2.33535766096361,-0.989790371238718,-0.0307675513939621,-0.680487717216613,-1.72258755246506,-1.19392774231158,0.623353735782742,-0.0233316483306879,0.111826320883376,-0.669724215965007,-0.532100047765048,0.577867268139098,0.344104997666223,5.05422969756108,-0.775717548616826,"Pass","N","35-55","50-60%","A Level or Equivalent","East Anglian Region","M"
"153",-0.799039181862918,1.07743629197236,-0.512243837198409,-1.0356999624113,-0.215841620880777,0.154953749446829,0.757780929290236,0.803652321371492,-0.254703908370235,0.542793343477725,0.116362865191082,0.570500061991732,0.128258470114499,-0.0233316483306879,-0.696008592550641,-0.171328132493244,-0.128162778612838,-0.0357178493611176,-0.270298336354048,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","60-70%","Lower Than A Level","South East Region","M"
"154",-0.798139981858575,-0.659018728288539,-0.512243837198409,-1.11248127043924,-0.215841620880777,-1.28706772244174,-2.33535766096361,-0.989790371238718,-2.6877314468285,-1.22416818863632,-1.72258755246506,-1.19392774231158,-1.8910044197052,-0.0233316483306879,-3.62655865085915,-4.81668991594951,-2.89801833851371,-1.89339968786177,0.107796023043042,1.44785177780202,-0.775717548616826,"Fail","N","0-35","90-100%","HE Qualification","South Region","M"
"155",-0.794615438984409,0.829371289077943,0.596059705612112,0.338420688157714,-0.215841620880777,-0.183170634991981,-0.479474506811303,0.624308052110471,-0.575839748556374,0.484541864397042,3.79426370050336,1.05853328445861,-0.443473440364673,-0.0233316483306879,1.85640597436322,0.123049174834588,-0.0720603801194749,0.662499698139128,0.310346572720055,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","20-30%","A Level or Equivalent","North Western Region","M"
"156",-0.79415178898217,-0.659018728288539,-0.512243837198409,-0.476293289636303,-0.215841620880777,-0.82691294168271,-2.33535766096361,-0.989790371238718,-0.968112291992806,-1.22416818863632,0.116362865191082,-1.19392774231158,-1.49700190461843,-0.0233316483306879,-0.740787795478955,-0.675436289931927,-2.89801833851371,-1.89339968786177,-2.77292290569669,3.25104073768155,-0.775717548616826,"Withdrawn","Y","0-35","0-10%","Lower Than A Level","North Western Region","M"
"157",-0.792403567545155,-0.659018728288539,-0.512243837198409,-0.65285247479612,2.04110981661443,-0.559525704214623,-0.479474506811303,2.14873434082915,-0.208563701446939,0.0608947438102584,0.116362865191082,1.05853328445861,-0.302681780761656,-0.0233316483306879,-0.568751456023597,-0.322456954023046,-0.384230154593257,0.577867268139098,0.698568459600995,1.44785177780202,0.814676577286198,"Pass","N","0-35","80-90%","A Level or Equivalent","South West Region","M"
"158",-0.788579960383831,0.953403790525149,-0.512243837198409,-0.627546693420668,-0.215841620880777,-0.681702421047973,0.139153211239466,-0.989790371238718,-0.311633539747539,-0.463015528648731,0.422854601467105,0.450726340726968,-0.398104264884233,-0.0233316483306879,-0.646686571933948,0.325024982096082,0.228373688547022,0.69635267013914,-0.0677477866770351,-0.355337182077513,-0.775717548616826,"Pass","N","35-55","10-20","Lower Than A Level","South West Region","M"
"159",-0.785189896081743,0.16786461469284,-0.512243837198409,-0.950836411433053,-0.215841620880777,-0.729652953931369,0.448467070264851,-0.0930690249336129,-1.0977067790239,0.298137131338857,0.116362865191082,0.307712942201876,-0.154474816174619,-0.0233316483306879,-0.386625008682294,-0.694071931249007,-0.236360261421465,0.793679964639174,0.620924082224807,-0.355337182077513,1.60987364023771,"Pass","N","0-35","0-10%","HE Qualification","West Midlands Region","M"
"160",-0.784955060366323,-0.659018728288539,-0.512243837198409,-0.506531488164681,-0.215841620880777,-0.987967114948371,-2.33535766096361,-0.989790371238718,-0.72935321807037,-1.22416818863632,0.116362865191082,-1.19392774231158,0.84462667936317,-0.0233316483306879,-0.199705760095168,0.740872450166085,1.53807845664003,0.175863225638957,-1.55311848430846,5.05422969756108,0.814676577286198,"Pass","N","0-35","70-80%","Lower Than A Level","North Region","M"
"161",-0.783523967502268,1.37060402266575,1.70436324842263,-0.0537074439486859,-0.215841620880777,0.410154329381108,-0.0155037182732257,0.0862752443274081,0.000685960067273351,-0.000887127941980986,1.1065669362367,0.423223764087527,0.599892836690822,-0.0233316483306879,-0.199705760095168,0.228066929732937,0.798728990781074,0.197021333138964,-0.756419655578878,-0.355337182077513,0.814676577286198,"Pass","N","0-35","40-50%","Lower Than A Level","South East Region","M"
"162",-0.780890596060978,-0.659018728288539,-0.512243837198409,-0.524937348138477,-0.215841620880777,-0.888266912450581,0.448467070264851,-0.989790371238718,-1.35486507024088,-1.22416818863632,-1.72258755246506,-1.19392774231158,-1.69400316216181,-0.0233316483306879,1.35795464479755,-0.530492413021312,0.14387660673457,-1.89339968786177,-0.837439875449683,-0.355337182077513,0.814676577286198,"Withdrawn","N","35-55","30-40%","A Level or Equivalent","West Midlands Region","M"
"163",-0.780364724629867,-0.659018728288539,-0.512243837198409,-1.16366880912454,-0.215841620880777,-1.08766731744616,-0.479474506811303,-0.989790371238718,-0.438519436336886,-0.136807245796907,0.116362865191082,1.05853328445861,-1.3788011500924,-0.0233316483306879,1.17103539621042,-1.37484801343712,0.650859097609283,-1.89339968786177,-0.297305076310983,3.25104073768155,0.814676577286198,"Fail","N","0-35","10-20","A Level or Equivalent","South West Region","M"
"164",-0.779634124626339,-0.659018728288539,-0.512243837198409,0.458857126411647,4.29806125410963,0.582311074391828,0.0507778229464998,-0.0930690249336129,0.633295675348307,1.18355961336523,0.116362865191082,0.608041079104568,0.325259727657883,-0.0233316483306879,-0.297615842688425,1.30053329733932,-0.384230154593257,0.654036455139125,0.152807256304601,-0.355337182077513,-0.775717548616826,"Withdrawn","N","0-35","0-10%","HE Qualification","Scotland","F"
"165",-0.779288896053243,-0.162888722499712,0.596059705612112,-0.122088668011418,-0.215841620880777,-0.0830931251899445,-0.479474506811303,0.35529164821894,0.77135999481962,0.298137131338857,0.576100469605117,0.307712942201876,0.101310184884507,-0.0233316483306879,0.306872493322116,-0.211094151077673,0.650859097609283,0.510866594389075,0.512897122397067,-0.355337182077513,1.60987364023771,"Fail","N","0-35","10-20","HE Qualification","Wales","M"
"166",-0.775114038890222,-0.659018728288539,-0.512243837198409,-0.575012114243656,-0.215841620880777,-0.496587545494976,-0.479474506811303,-0.989790371238718,-1.36188015643344,-1.22416818863632,0.116362865191082,-1.19392774231158,1.51658489996416,-0.0233316483306879,-0.336779875725727,1.09190459575969,-0.532100047765048,0.0869991741389256,-1.32356119467451,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","10-20","Lower Than A Level","North Western Region","M"
"167",-0.771978881732223,-0.659018728288539,-0.512243837198409,1.56297636855067,-0.215841620880777,3.79361882995687,0.139153211239466,3.62191940975897,1.09320415830461,0.312320100158502,0.116362865191082,1.16579333335242,0.873729137863898,-0.0233316483306879,-0.159389843733239,0.297090368048975,0.650859097609283,0.721742399139149,1.21507236127738,1.44785177780202,-0.775717548616826,"Distinction","N","35-55","30-40%","A Level or Equivalent","North Region","M"
"168",-0.768113124570695,0.829371289077943,-0.512243837198409,0.927380345825464,0.348396238493024,0.652730392175461,0.448467070264851,-0.0930690249336129,0.997102009594125,-0.35427943436479,0.116362865191082,0.90836921600726,0.0488367919607464,-0.0233316483306879,0.243769319886053,0.856827551694578,0.256539382484506,0.912165366639215,1.22857573125584,-0.355337182077513,-0.775717548616826,"Distinction","N","35-55","80-90%","Lower Than A Level","North Western Region","M"
"169",-0.766284617419006,-0.162888722499712,-0.512243837198409,-0.78045399248058,-0.215841620880777,-0.598000500115242,-0.479474506811303,0.35529164821894,-0.477979296170072,-0.272727363651834,1.95531328284722,-1.19392774231158,0.45942437719174,-0.0233316483306879,-0.405316933541007,0.00372930473495613,2.07041007205848,0.607488618639108,0.188816242913847,1.44785177780202,0.814676577286198,"Pass","N","0-35","50-60%","A Level or Equivalent","Scotland","M"
"170",-0.765851074559769,-0.659018728288539,-0.512243837198409,-0.657935926913832,-0.215841620880777,-0.290065697463839,-0.479474506811303,0.0990855492746238,-1.10462542844634,0.406873225622798,-1.72258755246506,1.05853328445861,0.943127308134863,-0.0233316483306879,-0.682003574350839,-0.928180841128052,0.552279168828089,0.129315389138941,-0.027237676741633,-0.355337182077513,-0.775717548616826,"Pass","N","35-55","30-40%","Lower Than A Level","South West Region","M"
"171",-0.763460567405367,-0.659018728288539,-0.512243837198409,0.530638721358699,0.912634097866824,0.0555616711951683,0.634055385680082,-0.0930690249336129,-0.513285486547134,-0.238747334188102,1.95531328284722,-1.19392774231158,0.563934328143138,-0.0233316483306879,-0.0342714826100104,-0.32445479449915,0.594527709734315,0.285885384638995,-0.229788226418646,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","30-40%","Lower Than A Level","South Region","M"
"172",-0.760184910246689,0.457273784736322,-0.512243837198409,-0.549418344901009,-0.215841620880777,0.0143624017660558,0.139153211239466,0.0699712198491336,0.0863711520102134,0.0670729309854822,0.116362865191082,0.307712942201876,0.272146643516284,-0.0233316483306879,-0.689256173061451,-0.0380671888150491,0.0245866088816961,0.61172024013911,0.634427452203275,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","40-50%","HE Qualification","Scotland","M"
"173",-0.753057545926551,-0.659018728288539,-0.512243837198409,0.300294797274875,-0.215841620880777,0.816950344063352,-0.479474506811303,-0.989790371238718,1.63668885489032,-1.22416818863632,-1.72258755246506,-1.19392774231158,0.629601413990933,-0.0233316483306879,-0.674193083431719,1.45365528015005,-0.532100047765048,0.535551053139083,-1.10750727501903,3.25104073768155,0.0194795143346859,"Pass","N","35-55","","Lower Than A Level","North Region","M"
"174",-0.751863295920783,-0.162888722499712,-0.512243837198409,-1.26604388649513,-0.215841620880777,-0.675862133216158,-0.479474506811303,-0.989790371238718,-0.165021787148251,-1.22416818863632,0.116362865191082,-1.19392774231158,0.770522774044207,-0.0233316483306879,-0.610928106986845,0.397466957177859,-0.532100047765048,0.129315389138941,-1.5801252242654,3.25104073768155,-0.775717548616826,"Pass","N","0-35","30-40%","Lower Than A Level","East Midlands Region","M"
"175",-0.734254631550023,0.829371289077943,0.596059705612112,0.332370726890286,-0.215841620880777,0.370111319075584,-0.479474506811303,0.35529164821894,-1.42758242711504,-0.220450395246093,0.805969271812134,0.951273235564787,-0.427941747016325,-0.0233316483306879,0.14297952898123,-0.707552134378595,0.00868127583464634,0.603256997139107,1.09354203147117,3.25104073768155,1.60987364023771,"Distinction","N","0-35","30-40%","Lower Than A Level","London Region","M"
"176",-0.730091817244203,1.32550129486677,1.15021147701737,0.0598382131093221,-0.215841620880777,-0.168353761947055,3.23229180149331,-0.0930690249336129,0.715429949096489,3.53303593628611,0.25782058962617,0.457877010653222,0.416183384985599,-0.0233316483306879,-0.650092140024149,0.883689737376854,-0.0425997117480835,0.662499698139128,0.674937562138678,-0.355337182077513,-0.775717548616826,"Pass","N","0-35","90-100%","Lower Than A Level","Yorkshire Region","M"
"177",-0.728062595805831,-0.659018728288539,-0.512243837198409,0.046041757020325,-0.215841620880777,0.142400115968135,-0.479474506811303,0.35529164821894,1.32748236075887,0.329204586848555,-1.72258755246506,1.05853328445861,0.0790081557286523,-0.0233316483306879,-0.760463505856547,-0.862964756015743,0.14387660673457,-0.0470021733611215,0.327225785193139,-0.355337182077513,-0.775717548616826,"Withdrawn","N","0-35","60-70%","A Level or Equivalent","East Anglian Region","M"
